machine,size,iteration,metric,invocations,min,max,mean,sum
ccsl,100_100_100,5,cudaSetupArgument,1000,142,835,185.632,185632
ccsl,100_100_100,5,cudaMallocHost,2,1422745,74815141,38118943,76237886
ccsl,100_100_100,5,cudaGetDeviceCount,5,713,1874,998,4990
ccsl,100_100_100,5,cudaGetDeviceProperties,5,322918,478305,361708.2,1808541
ccsl,100_100_100,5,cudaMemGetInfo,5,200703,316699,228332.6,1141663
ccsl,100_100_100,5,cudaLaunch,100,5960,159250,10338.64,1033864
ccsl,100_100_100,5,cudaMalloc,20,118669,305466,153028,3060560
ccsl,100_100_100,5,cudaMemcpy,10,776882,809558,787452.3,7874523
ccsl,100_100_100,5,CUDA memcpy HtoD,5,760908,761515,761323.4,3806617
ccsl,100_100_100,5,CUDA memcpy DtoH,5,760523,760843,760631.8,3803159
ccsl,100_100_100,5,cudaFree,22,115907,888063,376673.6,8286819
ccsl,100_100_100,5,cudaLaunch (gpu_stencil37_hack1_cp_slices,25,6430,159250,16853.24,421331
ccsl,100_100_100,5,gpu_stencil37_hack1_cp_slices,25,22048,25057,24031.08,600777
ccsl,100_100_100,5,cudaLaunch (gpu_stencil37_hack1_cp_rows,25,5960,19306,8236.24,205906
ccsl,100_100_100,5,gpu_stencil37_hack1_cp_rows,25,61921,67009,65668.84,1641721
ccsl,100_100_100,5,cudaLaunch (gpu_stencil37_hack1_cp_cols,25,6149,14033,7763.52,194088
ccsl,100_100_100,5,gpu_stencil37_hack1_cp_cols,25,109153,115681,111982.4,2799561
ccsl,100_100_100,5,cudaLaunch (gpu_stencil37_hack2,25,6507,16312,8501.56,212539
ccsl,100_100_100,5,gpu_stencil37_hack2,25,412166,417830,415478.8,10386971
ccsl,100_100_100,5,total_CUDA memcpy HtoD,5,760908,761515,761323.4,3806617
ccsl,100_100_100,5,total_CUDA memcpy DtoH,5,760523,760843,760631.8,3803159
ccsl,100_100_100,5,total_kernel_execution_time,0, 0, 0, 0, 15429030
ccsl,100_100_100,5,total_CUDA_functions,0, 0, 0, 0, 7497846
ccsl,100_100_100,5,total_running_time,0, 0, 0, 0, 39129918
ccsl,100_100_100,6,cuDeviceGetAttribute,94,107,124675,3207.862,301539
ccsl,100_100_100,6,cudaSetupArgument,1200,143,944,185.0583,222070
ccsl,100_100_100,6,cudaMallocHost,2,1466197,74813151,38139674,76279348
ccsl,100_100_100,6,cudaGetDeviceCount,5,580,1911,1047.6,5238
ccsl,100_100_100,6,cudaGetDeviceProperties,5,321153,453840,361236,1806180
ccsl,100_100_100,6,cudaMemGetInfo,5,198594,317151,224271,1121355
ccsl,100_100_100,6,cudaLaunch,120,5915,160150,9724.858,1166983
ccsl,100_100_100,6,cudaMalloc,20,118268,357733,158289.9,3165798
ccsl,100_100_100,6,cudaMemcpy,10,792322,811505,802137.8,8021378
