machine,size,iteration,metric,invocations,min,max,mean,sum
f3,100_100_50,5,total_CUDA memcpy HtoD,100,44610,271246,221150.5,22115047
f3,100_100_50,5,total_CUDA memcpy DtoH,100,34562,236844,163126.1,16312608
f3,100_100_50,5,total_kernel_execution_time,0, 0, 0, 0, 43225368
f3,100_100_50,5,total_CUDA_functions,0, 0, 0, 0, 18586927
f3,100_100_50,5,total_running_time,0, 0, 0, 0, 68098765
f3,100_100_50,6,cuDeviceGetAttribute,91,341,243560,8225.396,748511
f3,100_100_50,6,cudaSetupArgument,7680,450,5480,519.1474,3987052
f3,100_100_50,6,cudaMallocHost,2,2077359,193138942,97608150,195216301
f3,100_100_50,6,cudaGetDeviceCount,5,623,6167,1851.2,9256
f3,100_100_50,6,cudaGetDeviceProperties,5,492077,760974,551639,2758195
f3,100_100_50,6,cudaMemGetInfo,5,126118,226766,147811.6,739058
f3,100_100_50,6,cudaLaunch,480,16451,113307,19050.56,9144271
f3,100_100_50,6,cudaMalloc,15,202771,286055,217804.2,3267063
f3,100_100_50,6,cudaMemcpy,240,12597,68826,16381.18,3931484
f3,100_100_50,6,CUDA memcpy HtoD,120,44674,274093,220470.2,26456426
f3,100_100_50,6,CUDA memcpy DtoH,120,34209,244684,162333.8,19480053
f3,100_100_50,6,cudaFree,22,187706,1240280,513509.8,11297215
f3,100_100_50,6,cudaLaunch (gpu_stencil37_hack2_cp_slices,120,18402,113307,21591.43,2590972
f3,100_100_50,6,gpu_stencil37_hack2_cp_slices,120,16416,31969,23536.56,2824387
f3,100_100_50,6,cudaLaunch (gpu_stencil37_hack2_cp_rows,120,16649,30380,18044.46,2165335
f3,100_100_50,6,gpu_stencil37_hack2_cp_rows,120,51171,78083,66594.21,7991305
f3,100_100_50,6,cudaLaunch (gpu_stencil37_hack2_cp_cols,120,16451,27351,17912.63,2149516
f3,100_100_50,6,gpu_stencil37_hack2_cp_cols,120,117574,147815,126433.4,15172006
f3,100_100_50,6,cudaLaunch (gpu_stencil37_hack2,360,16451,113307,19182.84,6905823
f3,100_100_50,6,gpu_stencil37_hack2,360,16416,147815,72188.05,25987698
f3,100_100_50,6,total_CUDA memcpy HtoD,120,44674,274093,220470.2,26456426
f3,100_100_50,6,total_CUDA memcpy DtoH,120,34209,244684,162333.8,19480053
f3,100_100_50,6,total_kernel_execution_time,0, 0, 0, 0, 51975396
f3,100_100_50,6,total_CUDA_functions,0, 0, 0, 0, 20653406
f3,100_100_50,6,total_running_time,0, 0, 0, 0, 74972326
f3,100_100_50,7,cuDeviceGetAttribute,91,406,293583,8392.099,763681
f3,100_100_50,7,cudaSetupArgument,8960,388,14963,520.7573,4665985
f3,100_100_50,7,cudaMallocHost,2,2073143,198880717,100476930,200953860
f3,100_100_50,7,cudaGetDeviceCount,5,751,6223,1915.8,9579
f3,100_100_50,7,cudaGetDeviceProperties,5,504222,791780,612327.6,3061638
