machine,size,iteration,metric,invocations,min,max,mean,sum
supermicro,100_100_50,2,cudaMallocHost,2,1569256,242261903,121915580,243831159
supermicro,100_100_50,2,cudaGetDeviceCount,5,1094,8478,2929,14645
supermicro,100_100_50,2,cudaGetDeviceProperties,5,8737607,12768778,9618150,48090751
supermicro,100_100_50,2,cudaMemGetInfo,5,232225,237268,234580.4,1172902
supermicro,100_100_50,2,cudaLaunch,40,15801,74253,24640.45,985618
supermicro,100_100_50,2,cudaMalloc,20,230732,369231,268668.7,5373374
supermicro,100_100_50,2,cudaMemcpy,10,629283,707952,664355.9,6643559
supermicro,100_100_50,2,CUDA memcpy HtoD,5,639055,639662,639393.6,3196968
supermicro,100_100_50,2,CUDA memcpy DtoH,5,598254,598317,598298,2991490
supermicro,100_100_50,2,cudaFree,22,165916,861547,240644.5,5294180
supermicro,100_100_50,2,cudaLaunch (gpu_stencil37_hack1_cp_slices,10,16608,74253,40097,400970
supermicro,100_100_50,2,gpu_stencil37_hack1_cp_slices,10,23776,24737,24167.2,241672
supermicro,100_100_50,2,cudaLaunch (gpu_stencil37_hack1_cp_rows,10,15801,24124,19854.2,198542
supermicro,100_100_50,2,gpu_stencil37_hack1_cp_rows,10,64705,67170,65844.8,658448
supermicro,100_100_50,2,cudaLaunch (gpu_stencil37_hack1_cp_cols,10,16177,22165,18641.8,186418
supermicro,100_100_50,2,gpu_stencil37_hack1_cp_cols,10,117570,119235,118347.9,1183479
supermicro,100_100_50,2,cudaLaunch (gpu_stencil37_hack2,10,16607,23576,19968.8,199688
supermicro,100_100_50,2,gpu_stencil37_hack2,10,287718,293287,291072.2,2910722
supermicro,100_100_50,2,total_CUDA memcpy HtoD,5,639055,639662,639393.6,3196968
supermicro,100_100_50,2,total_CUDA memcpy DtoH,5,598254,598317,598298,2991490
supermicro,100_100_50,2,total_kernel_execution_time,0, 0, 0, 0, 4994321
supermicro,100_100_50,2,total_CUDA_functions,0, 0, 0, 0, 58091745
supermicro,100_100_50,2,total_running_time,0, 0, 0, 0, 131855648
supermicro,100_100_50,3,cuDeviceGetAttribute,364,145,240812,6484.266,2360273
supermicro,100_100_50,3,cudaSetupArgument,600,265,1420,310.02,186012
supermicro,100_100_50,3,cudaMallocHost,2,1562881,243468268,122515574,245031149
supermicro,100_100_50,3,cudaGetDeviceCount,5,1098,8232,2931.6,14658
supermicro,100_100_50,3,cudaGetDeviceProperties,5,645494,727515,685856.8,3429284
supermicro,100_100_50,3,cudaMemGetInfo,5,197917,241525,220664.2,1103321
supermicro,100_100_50,3,cudaLaunch,60,12413,91882,40014.92,2400895
supermicro,100_100_50,3,cudaMalloc,20,223841,353767,254363,5087260
supermicro,100_100_50,3,cudaMemcpy,10,622083,697306,655797.6,6557976
supermicro,100_100_50,3,CUDA memcpy HtoD,5,637614,639950,639034.8,3195174
supermicro,100_100_50,3,CUDA memcpy DtoH,5,598222,598317,598279,2991395
supermicro,100_100_50,3,cudaFree,22,162060,811157,231563,5094385
supermicro,100_100_50,3,cudaLaunch (gpu_stencil37_hack1_cp_slices,15,35146,91882,49759.73,746396
supermicro,100_100_50,3,gpu_stencil37_hack1_cp_slices,15,23744,24705,24273.87,364108
supermicro,100_100_50,3,cudaLaunch (gpu_stencil37_hack1_cp_rows,15,34872,42215,37348.47,560227
