machine,size,iteration,metric,invocations,min,max,mean,sum
supermicro,200_200_50,8,total_CUDA memcpy HtoD,160,182757,972856,771648.7,123463786
supermicro,200_200_50,8,total_CUDA memcpy DtoH,160,171524,922935,667761.5,106841847
supermicro,200_200_50,8,total_kernel_execution_time,0, 0, 0, 0, 79307306
supermicro,200_200_50,8,total_CUDA_functions,0, 0, 0, 0, 22721518
supermicro,200_200_50,8,total_running_time,0, 0, 0, 0, 227448134
supermicro,200_200_50,9,cuDeviceGetAttribute,364,130,270907,6536.758,2379380
supermicro,200_200_50,9,cudaSetupArgument,11520,256,8544,293.8183,3384787
supermicro,200_200_50,9,cudaMallocHost,2,6310307,331159329,168734818,337469636
supermicro,200_200_50,9,cudaGetDeviceCount,5,588,6588,1800.6,9003
supermicro,200_200_50,9,cudaGetDeviceProperties,5,612362,678225,638082.2,3190411
supermicro,200_200_50,9,cudaMemGetInfo,5,202008,229275,209750.2,1048751
supermicro,200_200_50,9,cudaLaunch,720,11780,60534,13381.03,9634340
supermicro,200_200_50,9,cudaMalloc,15,220358,237361,227120.5,3406808
supermicro,200_200_50,9,cudaMemcpy,360,8340,47339,10738.48,3865854
supermicro,200_200_50,9,CUDA memcpy HtoD,180,187908,970903,772030,138965401
supermicro,200_200_50,9,CUDA memcpy DtoH,180,176132,921847,667794.9,120203085
supermicro,200_200_50,9,cudaFree,22,163869,3556135,470241.5,10345313
supermicro,200_200_50,9,cudaLaunch (gpu_stencil37_hack2_cp_slices,180,13514,60534,15106.67,2719201
supermicro,200_200_50,9,gpu_stencil37_hack2_cp_slices,180,21665,32097,25812.93,4646328
supermicro,200_200_50,9,cudaLaunch (gpu_stencil37_hack2_cp_rows,180,12173,18923,12755.78,2296040
supermicro,200_200_50,9,gpu_stencil37_hack2_cp_rows,180,58849,87586,75346.22,13562319
supermicro,200_200_50,9,cudaLaunch (gpu_stencil37_hack2_cp_cols,180,11780,20927,12474.56,2245421
supermicro,200_200_50,9,gpu_stencil37_hack2_cp_cols,180,133859,178820,146270.2,26328638
supermicro,200_200_50,9,cudaLaunch (gpu_stencil37_hack2,540,11780,60534,13445.67,7260662
supermicro,200_200_50,9,gpu_stencil37_hack2,540,21665,178820,82476.45,44537285
supermicro,200_200_50,9,total_CUDA memcpy HtoD,180,187908,970903,772030,138965401
supermicro,200_200_50,9,total_CUDA memcpy DtoH,180,176132,921847,667794.9,120203085
supermicro,200_200_50,9,total_kernel_execution_time,0, 0, 0, 0, 89074570
supermicro,200_200_50,9,total_CUDA_functions,0, 0, 0, 0, 23053480
supermicro,200_200_50,9,total_running_time,0, 0, 0, 0, 277026065
supermicro,100_100_100,1,cuDeviceGetAttribute,364,135,219616,6129.632,2231186
supermicro,100_100_100,1,cudaSetupArgument,1280,287,1052,313.7523,401603
supermicro,100_100_100,1,cudaMallocHost,2,3274136,316231696,159752916,319505832
supermicro,100_100_100,1,cudaGetDeviceCount,5,611,5883,1685.4,8427
supermicro,100_100_100,1,cudaGetDeviceProperties,5,612541,660300,633227,3166135
supermicro,100_100_100,1,cudaMemGetInfo,5,202412,227520,208946.2,1044731
supermicro,100_100_100,1,cudaLaunch,80,13120,62094,16017.74,1281419
supermicro,100_100_100,1,cudaMalloc,15,224230,233380,228430.4,3426456
supermicro,100_100_100,1,cudaMemcpy,40,11451,50126,15323.23,612929
