machine,kernel,size(x),size(y),size(z),iteration,IsStream,nTile,totalExeTime
f3,StencilCudaGpu37,1000,1000,700,1,1,13,2221698833
f3,StencilCudaGpu37,1000,1000,700,1,1,14,2221169997
f3,StencilCudaGpu37,1000,1000,700,1,1,15,2221027014
f3,StencilCudaGpu37,1000,1000,700,1,1,16,2221359780
f3,StencilCudaGpu37,1000,1000,700,1,1,17,2229173392
f3,StencilCudaGpu37,1000,1000,700,1,1,18,2221155563
f3,StencilCudaGpu37,1000,1000,700,1,1,19,2221004812
f3,StencilCudaGpu37,1000,1000,700,1,1,20,2221361305
f3,StencilCudaGpu37,1000,1000,700,1,1,21,2221350037
f3,StencilCudaGpu37,1000,1000,700,1,1,22,2221439809
f3,StencilCudaGpu37,1000,1000,700,1,1,23,2221245241
f3,StencilCudaGpu37,1000,1000,700,1,1,24,2221380044
f3,StencilCudaGpu37,1000,1000,700,1,1,25,2221842789
f3,StencilCudaGpu37,1000,1000,700,1,1,26,2221169850
f3,StencilCudaGpu37,1000,1000,700,1,1,27,2220786035
f3,StencilCudaGpu37,1000,1000,700,1,1,28,2221926621
f3,StencilCudaGpu37,1000,1000,700,1,1,29,2221092108
f3,StencilCudaGpu37,1000,1000,700,1,1,30,2221139082
f3,StencilCudaGpu37,100,100,800,1,0,0,35654796
f3,StencilCudaGpu37,100,100,800,1,1,1,35695588
f3,StencilCudaGpu37,100,100,800,1,1,2,35650081
f3,StencilCudaGpu37,100,100,800,1,1,3,35547714
f3,StencilCudaGpu37,100,100,800,1,1,4,35667968
f3,StencilCudaGpu37,100,100,800,1,1,5,35660675
f3,StencilCudaGpu37,100,100,800,1,1,6,35603372
f3,StencilCudaGpu37,100,100,800,1,1,7,35715169
f3,StencilCudaGpu37,200,200,800,1,0,0,129441323
f3,StencilCudaGpu37,200,200,800,1,1,1,129070658
f3,StencilCudaGpu37,200,200,800,1,1,2,129379890
f3,StencilCudaGpu37,200,200,800,1,1,3,129001287
f3,StencilCudaGpu37,200,200,800,1,1,4,129072221
f3,StencilCudaGpu37,200,200,800,1,1,5,129424262
f3,StencilCudaGpu37,200,200,800,1,1,6,129010267
f3,StencilCudaGpu37,200,200,800,1,1,7,129176241
f3,StencilCudaGpu37,200,200,800,1,1,8,129364853
f3,StencilCudaGpu37,200,200,800,1,1,9,129083544
f3,StencilCudaGpu37,200,200,800,1,1,10,129939912
f3,StencilCudaGpu37,200,200,800,1,1,11,129608343
f3,StencilCudaGpu37,200,200,800,1,1,12,129017223
f3,StencilCudaGpu37,200,200,800,1,1,13,129389161
f3,StencilCudaGpu37,300,300,800,1,0,0,284689051
f3,StencilCudaGpu37,300,300,800,1,1,1,285548531
f3,StencilCudaGpu37,300,300,800,1,1,2,284834002
f3,StencilCudaGpu37,300,300,800,1,1,3,284882512
f3,StencilCudaGpu37,300,300,800,1,1,4,284914210
f3,StencilCudaGpu37,300,300,800,1,1,5,284855788
f3,StencilCudaGpu37,300,300,800,1,1,6,284759687
f3,StencilCudaGpu37,300,300,800,1,1,7,284806976
f3,StencilCudaGpu37,300,300,800,1,1,8,284752921
f3,StencilCudaGpu37,300,300,800,1,1,9,284780626
f3,StencilCudaGpu37,300,300,800,1,1,10,285658127
f3,StencilCudaGpu37,300,300,800,1,1,11,285717660
f3,StencilCudaGpu37,300,300,800,1,1,12,284753801
f3,StencilCudaGpu37,300,300,800,1,1,13,284807100
f3,StencilCudaGpu37,300,300,800,1,1,14,284733210
f3,StencilCudaGpu37,300,300,800,1,1,15,285000691
f3,StencilCudaGpu37,300,300,800,1,1,16,284747449
f3,StencilCudaGpu37,300,300,800,1,1,17,285639344
f3,StencilCudaGpu37,300,300,800,1,1,18,284730399
f3,StencilCudaGpu37,300,300,800,1,1,19,285678126
f3,StencilCudaGpu37,400,400,800,1,0,0,502808822
f3,StencilCudaGpu37,400,400,800,1,1,1,502692648
f3,StencilCudaGpu37,400,400,800,1,1,2,502697283
f3,StencilCudaGpu37,400,400,800,1,1,3,504317320
f3,StencilCudaGpu37,400,400,800,1,1,4,502655680
f3,StencilCudaGpu37,400,400,800,1,1,5,503063987
f3,StencilCudaGpu37,400,400,800,1,1,6,502738485
f3,StencilCudaGpu37,400,400,800,1,1,7,502673102
f3,StencilCudaGpu37,400,400,800,1,1,8,504079301
f3,StencilCudaGpu37,400,400,800,1,1,9,503010270
f3,StencilCudaGpu37,400,400,800,1,1,10,504028561
f3,StencilCudaGpu37,400,400,800,1,1,11,502737358
f3,StencilCudaGpu37,400,400,800,1,1,12,502820004
f3,StencilCudaGpu37,400,400,800,1,1,13,502912575
f3,StencilCudaGpu37,400,400,800,1,1,14,504181605
f3,StencilCudaGpu37,400,400,800,1,1,15,502541562
f3,StencilCudaGpu37,400,400,800,1,1,16,502814179
f3,StencilCudaGpu37,400,400,800,1,1,17,502794738
f3,StencilCudaGpu37,400,400,800,1,1,18,502662528
f3,StencilCudaGpu37,400,400,800,1,1,19,502973771
f3,StencilCudaGpu37,400,400,800,1,1,20,503174102
f3,StencilCudaGpu37,400,400,800,1,1,21,502880516
f3,StencilCudaGpu37,400,400,800,1,1,22,502967622
f3,StencilCudaGpu37,400,400,800,1,1,23,502795132
f3,StencilCudaGpu37,400,400,800,1,1,24,502751372
f3,StencilCudaGpu37,400,400,800,1,1,25,502762112
f3,StencilCudaGpu37,500,500,800,1,0,0,687748687
f3,StencilCudaGpu37,500,500,800,1,1,1,687784011
f3,StencilCudaGpu37,500,500,800,1,1,2,687888989
f3,StencilCudaGpu37,500,500,800,1,1,3,687965844
f3,StencilCudaGpu37,500,500,800,1,1,4,690164390
f3,StencilCudaGpu37,500,500,800,1,1,5,688002210
f3,StencilCudaGpu37,500,500,800,1,1,6,688142441
f3,StencilCudaGpu37,500,500,800,1,1,7,689994099
f3,StencilCudaGpu37,500,500,800,1,1,8,687857918
f3,StencilCudaGpu37,500,500,800,1,1,9,690522502
f3,StencilCudaGpu37,500,500,800,1,1,10,687700359
f3,StencilCudaGpu37,500,500,800,1,1,11,690056926
f3,StencilCudaGpu37,500,500,800,1,1,12,687786239
f3,StencilCudaGpu37,500,500,800,1,1,13,687920799
f3,StencilCudaGpu37,500,500,800,1,1,14,688042309
f3,StencilCudaGpu37,500,500,800,1,1,15,690093115
f3,StencilCudaGpu37,500,500,800,1,1,16,688134076
f3,StencilCudaGpu37,500,500,800,1,1,17,689975849
f3,StencilCudaGpu37,500,500,800,1,1,18,687676181
f3,StencilCudaGpu37,500,500,800,1,1,19,687981806
f3,StencilCudaGpu37,500,500,800,1,1,20,687749898
f3,StencilCudaGpu37,500,500,800,1,1,21,688054125
f3,StencilCudaGpu37,500,500,800,1,1,22,690210094
f3,StencilCudaGpu37,500,500,800,1,1,23,687897147
f3,StencilCudaGpu37,500,500,800,1,1,24,690290316
f3,StencilCudaGpu37,500,500,800,1,1,25,688029177
f3,StencilCudaGpu37,500,500,800,1,1,26,690004576
f3,StencilCudaGpu37,500,500,800,1,1,27,687883599
f3,StencilCudaGpu37,500,500,800,1,1,28,687926786
f3,StencilCudaGpu37,500,500,800,1,1,29,687747699
f3,StencilCudaGpu37,500,500,800,1,1,30,687922390
f3,StencilCudaGpu37,600,600,800,1,0,0,986520184
f3,StencilCudaGpu37,600,600,800,1,1,1,986698067
f3,StencilCudaGpu37,600,600,800,1,1,2,986562418
f3,StencilCudaGpu37,600,600,800,1,1,3,989861216
f3,StencilCudaGpu37,600,600,800,1,1,4,989779067
f3,StencilCudaGpu37,600,600,800,1,1,5,989785983
f3,StencilCudaGpu37,600,600,800,1,1,6,986711506
f3,StencilCudaGpu37,600,600,800,1,1,7,986374794
f3,StencilCudaGpu37,600,600,800,1,1,8,986637941
f3,StencilCudaGpu37,600,600,800,1,1,9,989897528
f3,StencilCudaGpu37,600,600,800,1,1,10,986615086
f3,StencilCudaGpu37,600,600,800,1,1,11,986872303
f3,StencilCudaGpu37,600,600,800,1,1,12,986937736
f3,StencilCudaGpu37,600,600,800,1,1,13,986590158
f3,StencilCudaGpu37,600,600,800,1,1,14,990052992
f3,StencilCudaGpu37,600,600,800,1,1,15,987069758
f3,StencilCudaGpu37,600,600,800,1,1,16,986907248
f3,StencilCudaGpu37,600,600,800,1,1,17,986890348
f3,StencilCudaGpu37,600,600,800,1,1,18,986855553
f3,StencilCudaGpu37,600,600,800,1,1,19,986510805
f3,StencilCudaGpu37,600,600,800,1,1,20,987007593
f3,StencilCudaGpu37,600,600,800,1,1,21,986425672
f3,StencilCudaGpu37,600,600,800,1,1,22,986612526
f3,StencilCudaGpu37,600,600,800,1,1,23,986353966
f3,StencilCudaGpu37,600,600,800,1,1,24,986549198
f3,StencilCudaGpu37,600,600,800,1,1,25,986671032
f3,StencilCudaGpu37,600,600,800,1,1,26,986630509
f3,StencilCudaGpu37,600,600,800,1,1,27,986852303
f3,StencilCudaGpu37,600,600,800,1,1,28,986640994
f3,StencilCudaGpu37,600,600,800,1,1,29,986949556
f3,StencilCudaGpu37,600,600,800,1,1,30,986754889
f3,StencilCudaGpu37,700,700,800,1,0,0,1276519147
f3,StencilCudaGpu37,700,700,800,1,1,1,1276499721
f3,StencilCudaGpu37,700,700,800,1,1,2,1276451102
f3,StencilCudaGpu37,700,700,800,1,1,3,1276553731
f3,StencilCudaGpu37,700,700,800,1,1,4,1276414303
f3,StencilCudaGpu37,700,700,800,1,1,5,1277690668
f3,StencilCudaGpu37,700,700,800,1,1,6,1276864676
f3,StencilCudaGpu37,700,700,800,1,1,7,1276959621
f3,StencilCudaGpu37,700,700,800,1,1,8,1280828151
f3,StencilCudaGpu37,700,700,800,1,1,9,1276590777
f3,StencilCudaGpu37,700,700,800,1,1,10,1276762381
f3,StencilCudaGpu37,700,700,800,1,1,11,1276330399
f3,StencilCudaGpu37,700,700,800,1,1,12,1276463348
f3,StencilCudaGpu37,700,700,800,1,1,13,1277273897
f3,StencilCudaGpu37,700,700,800,1,1,14,1276551531
f3,StencilCudaGpu37,700,700,800,1,1,15,1277071923
f3,StencilCudaGpu37,700,700,800,1,1,16,1277392198
f3,StencilCudaGpu37,700,700,800,1,1,17,1281186187
f3,StencilCudaGpu37,700,700,800,1,1,18,1280907551
f3,StencilCudaGpu37,700,700,800,1,1,19,1276656403
f3,StencilCudaGpu37,700,700,800,1,1,20,1276538246
f3,StencilCudaGpu37,700,700,800,1,1,21,1276994283
f3,StencilCudaGpu37,700,700,800,1,1,22,1276559252
f3,StencilCudaGpu37,700,700,800,1,1,23,1281272997
f3,StencilCudaGpu37,700,700,800,1,1,24,1276309106
f3,StencilCudaGpu37,700,700,800,1,1,25,1276633315
f3,StencilCudaGpu37,700,700,800,1,1,26,1276526714
f3,StencilCudaGpu37,700,700,800,1,1,27,1276484953
f3,StencilCudaGpu37,700,700,800,1,1,28,1276614235
f3,StencilCudaGpu37,700,700,800,1,1,29,1280842171
f3,StencilCudaGpu37,700,700,800,1,1,30,1276645208
f3,StencilCudaGpu37,800,800,800,1,0,0,1661392331
f3,StencilCudaGpu37,800,800,800,1,1,1,1661155929
f3,StencilCudaGpu37,800,800,800,1,1,2,1660966334
f3,StencilCudaGpu37,800,800,800,1,1,3,1661751995
f3,StencilCudaGpu37,800,800,800,1,1,4,1666645689
f3,StencilCudaGpu37,800,800,800,1,1,5,1661581752
f3,StencilCudaGpu37,800,800,800,1,1,6,1661050049
f3,StencilCudaGpu37,800,800,800,1,1,7,1661669926
f3,StencilCudaGpu37,800,800,800,1,1,8,1661460566
f3,StencilCudaGpu37,800,800,800,1,1,9,1661157955
f3,StencilCudaGpu37,800,800,800,1,1,10,1661867687
f3,StencilCudaGpu37,800,800,800,1,1,11,1661528952
f3,StencilCudaGpu37,800,800,800,1,1,12,1661010932
f3,StencilCudaGpu37,800,800,800,1,1,13,1667081220
f3,StencilCudaGpu37,800,800,800,1,1,14,1661650358
f3,StencilCudaGpu37,800,800,800,1,1,15,1661049133
f3,StencilCudaGpu37,800,800,800,1,1,16,1667039755
f3,StencilCudaGpu37,800,800,800,1,1,17,1667271588
f3,StencilCudaGpu37,800,800,800,1,1,18,1661609083
f3,StencilCudaGpu37,800,800,800,1,1,19,1661072542
f3,StencilCudaGpu37,800,800,800,1,1,20,1661196569
f3,StencilCudaGpu37,800,800,800,1,1,21,1661441921
f3,StencilCudaGpu37,800,800,800,1,1,22,1660953759
f3,StencilCudaGpu37,800,800,800,1,1,23,1661110988
f3,StencilCudaGpu37,800,800,800,1,1,24,1667100470
f3,StencilCudaGpu37,800,800,800,1,1,25,1661185242
f3,StencilCudaGpu37,800,800,800,1,1,26,1661087702
f3,StencilCudaGpu37,800,800,800,1,1,27,1661228943
f3,StencilCudaGpu37,800,800,800,1,1,28,1666920745
f3,StencilCudaGpu37,800,800,800,1,1,29,1661731368
f3,StencilCudaGpu37,800,800,800,1,1,30,1661056158
f3,StencilCudaGpu37,900,900,800,1,0,0,2067022294
f3,StencilCudaGpu37,900,900,800,1,1,1,2067585804
f3,StencilCudaGpu37,900,900,800,1,1,2,2059759946
f3,StencilCudaGpu37,900,900,800,1,1,3,2059883018
f3,StencilCudaGpu37,900,900,800,1,1,4,2060270584
f3,StencilCudaGpu37,900,900,800,1,1,5,2059659248
f3,StencilCudaGpu37,900,900,800,1,1,6,2067185766
f3,StencilCudaGpu37,900,900,800,1,1,7,2068155861
f3,StencilCudaGpu37,900,900,800,1,1,8,2059846227
f3,StencilCudaGpu37,900,900,800,1,1,9,2060165399
f3,StencilCudaGpu37,900,900,800,1,1,10,2059875784
f3,StencilCudaGpu37,900,900,800,1,1,11,2067201417
f3,StencilCudaGpu37,900,900,800,1,1,12,2059814538
f3,StencilCudaGpu37,900,900,800,1,1,13,2067246938
f3,StencilCudaGpu37,900,900,800,1,1,14,2060599539
f3,StencilCudaGpu37,900,900,800,1,1,15,2060059168
f3,StencilCudaGpu37,900,900,800,1,1,16,2067841058
f3,StencilCudaGpu37,900,900,800,1,1,17,2060527106
f3,StencilCudaGpu37,900,900,800,1,1,18,2059567795
f3,StencilCudaGpu37,900,900,800,1,1,19,2059699884
f3,StencilCudaGpu37,900,900,800,1,1,20,2060028814
f3,StencilCudaGpu37,900,900,800,1,1,21,2059718244
f3,StencilCudaGpu37,900,900,800,1,1,22,2059968110
f3,StencilCudaGpu37,900,900,800,1,1,23,2060125359
f3,StencilCudaGpu37,900,900,800,1,1,24,2066939873
f3,StencilCudaGpu37,900,900,800,1,1,25,2059691592
f3,StencilCudaGpu37,900,900,800,1,1,26,2059611230
f3,StencilCudaGpu37,900,900,800,1,1,27,2059966398
f3,StencilCudaGpu37,900,900,800,1,1,28,2059940908
f3,StencilCudaGpu37,900,900,800,1,1,29,2059648528
f3,StencilCudaGpu37,900,900,800,1,1,30,2068113865
f3,StencilCudaGpu37,1000,1000,800,1,0,0,2510010740
f3,StencilCudaGpu37,1000,1000,800,1,1,1,2501142208
f3,StencilCudaGpu37,1000,1000,800,1,1,2,2509674911
f3,StencilCudaGpu37,1000,1000,800,1,1,3,2500636908
f3,StencilCudaGpu37,1000,1000,800,1,1,4,2500314237
f3,StencilCudaGpu37,1000,1000,800,1,1,5,2508745754
f3,StencilCudaGpu37,1000,1000,800,1,1,6,2500294957
f3,StencilCudaGpu37,1000,1000,800,1,1,7,2500177980
f3,StencilCudaGpu37,1000,1000,800,1,1,8,2501367813
f3,StencilCudaGpu37,1000,1000,800,1,1,9,2509664076
f3,StencilCudaGpu37,1000,1000,800,1,1,10,2501169900
f3,StencilCudaGpu37,1000,1000,800,1,1,11,2500988034
f3,StencilCudaGpu37,1000,1000,800,1,1,12,2509661317
f3,StencilCudaGpu37,1000,1000,800,1,1,13,2500398729
f3,StencilCudaGpu37,1000,1000,800,1,1,14,2500035059
f3,StencilCudaGpu37,1000,1000,800,1,1,15,2500327550
f3,StencilCudaGpu37,1000,1000,800,1,1,16,2500903385
f3,StencilCudaGpu37,1000,1000,800,1,1,17,2500403470
f3,StencilCudaGpu37,1000,1000,800,1,1,18,2509889838
f3,StencilCudaGpu37,1000,1000,800,1,1,19,2509412779
f3,StencilCudaGpu37,1000,1000,800,1,1,20,2500363167
f3,StencilCudaGpu37,1000,1000,800,1,1,21,2500426614
f3,StencilCudaGpu37,1000,1000,800,1,1,22,2501113419
f3,StencilCudaGpu37,1000,1000,800,1,1,23,2501224996
f3,StencilCudaGpu37,1000,1000,800,1,1,24,2509933474
f3,StencilCudaGpu37,1000,1000,800,1,1,25,2500120907
f3,StencilCudaGpu37,1000,1000,800,1,1,26,2501149418
f3,StencilCudaGpu37,1000,1000,800,1,1,27,2500474212
f3,StencilCudaGpu37,1000,1000,800,1,1,28,2500633059
f3,StencilCudaGpu37,1000,1000,800,1,1,29,2500409826
f3,StencilCudaGpu37,1000,1000,800,1,1,30,2500596785
f3,StencilCudaGpu37,100,100,900,1,0,0,39496121
f3,StencilCudaGpu37,100,100,900,1,1,1,39492762
f3,StencilCudaGpu37,100,100,900,1,1,2,39701856
f3,StencilCudaGpu37,100,100,900,1,1,3,39432608
f3,StencilCudaGpu37,100,100,900,1,1,4,39286834
f3,StencilCudaGpu37,100,100,900,1,1,5,39671037
f3,StencilCudaGpu37,100,100,900,1,1,6,39568951
f3,StencilCudaGpu37,100,100,900,1,1,7,39611755
f3,StencilCudaGpu37,200,200,900,1,0,0,144932975
f3,StencilCudaGpu37,200,200,900,1,1,1,144939022
f3,StencilCudaGpu37,200,200,900,1,1,2,145316822
f3,StencilCudaGpu37,200,200,900,1,1,3,144892809
f3,StencilCudaGpu37,200,200,900,1,1,4,144921820
f3,StencilCudaGpu37,200,200,900,1,1,5,144959180
f3,StencilCudaGpu37,200,200,900,1,1,6,144927125
f3,StencilCudaGpu37,200,200,900,1,1,7,144911307
f3,StencilCudaGpu37,200,200,900,1,1,8,144945822
f3,StencilCudaGpu37,200,200,900,1,1,9,144930762
f3,StencilCudaGpu37,200,200,900,1,1,10,144903838
f3,StencilCudaGpu37,200,200,900,1,1,11,145325986
f3,StencilCudaGpu37,200,200,900,1,1,12,145030437
f3,StencilCudaGpu37,200,200,900,1,1,13,145005223
f3,StencilCudaGpu37,300,300,900,1,0,0,320868397
f3,StencilCudaGpu37,300,300,900,1,1,1,319908382
f3,StencilCudaGpu37,300,300,900,1,1,2,320817713
f3,StencilCudaGpu37,300,300,900,1,1,3,319929158
f3,StencilCudaGpu37,300,300,900,1,1,4,320530575
f3,StencilCudaGpu37,300,300,900,1,1,5,321250693
f3,StencilCudaGpu37,300,300,900,1,1,6,319890670
f3,StencilCudaGpu37,300,300,900,1,1,7,319940976
f3,StencilCudaGpu37,300,300,900,1,1,8,320008685
f3,StencilCudaGpu37,300,300,900,1,1,9,319929163
f3,StencilCudaGpu37,300,300,900,1,1,10,319867571
f3,StencilCudaGpu37,300,300,900,1,1,11,319949712
f3,StencilCudaGpu37,300,300,900,1,1,12,320793840
f3,StencilCudaGpu37,300,300,900,1,1,13,319982457
f3,StencilCudaGpu37,300,300,900,1,1,14,319928912
f3,StencilCudaGpu37,300,300,900,1,1,15,321313975
f3,StencilCudaGpu37,300,300,900,1,1,16,319864758
f3,StencilCudaGpu37,300,300,900,1,1,17,319816887
f3,StencilCudaGpu37,300,300,900,1,1,18,319904446
f3,StencilCudaGpu37,300,300,900,1,1,19,320979308
f3,StencilCudaGpu37,400,400,900,1,0,0,565684146
f3,StencilCudaGpu37,400,400,900,1,1,1,565326025
f3,StencilCudaGpu37,400,400,900,1,1,2,565493797
f3,StencilCudaGpu37,400,400,900,1,1,3,565472385
f3,StencilCudaGpu37,400,400,900,1,1,4,566956000
f3,StencilCudaGpu37,400,400,900,1,1,5,565479670
f3,StencilCudaGpu37,400,400,900,1,1,6,567019507
f3,StencilCudaGpu37,400,400,900,1,1,7,565779616
f3,StencilCudaGpu37,400,400,900,1,1,8,565714544
f3,StencilCudaGpu37,400,400,900,1,1,9,565244929
f3,StencilCudaGpu37,400,400,900,1,1,10,567114172
f3,StencilCudaGpu37,400,400,900,1,1,11,565258575
f3,StencilCudaGpu37,400,400,900,1,1,12,565217534
f3,StencilCudaGpu37,400,400,900,1,1,13,567238025
f3,StencilCudaGpu37,400,400,900,1,1,14,565263076
f3,StencilCudaGpu37,400,400,900,1,1,15,565300911
f3,StencilCudaGpu37,400,400,900,1,1,16,566834580
f3,StencilCudaGpu37,400,400,900,1,1,17,565270955
f3,StencilCudaGpu37,400,400,900,1,1,18,567181316
f3,StencilCudaGpu37,400,400,900,1,1,19,565241736
f3,StencilCudaGpu37,400,400,900,1,1,20,565182777
f3,StencilCudaGpu37,400,400,900,1,1,21,566976667
f3,StencilCudaGpu37,400,400,900,1,1,22,565306723
f3,StencilCudaGpu37,400,400,900,1,1,23,565424770
f3,StencilCudaGpu37,400,400,900,1,1,24,565517408
f3,StencilCudaGpu37,400,400,900,1,1,25,567107798
f3,StencilCudaGpu37,500,500,900,1,0,0,773263380
f3,StencilCudaGpu37,500,500,900,1,1,1,773442688
f3,StencilCudaGpu37,500,500,900,1,1,2,773134287
f3,StencilCudaGpu37,500,500,900,1,1,3,773303593
f3,StencilCudaGpu37,500,500,900,1,1,4,773241644
f3,StencilCudaGpu37,500,500,900,1,1,5,773296938
f3,StencilCudaGpu37,500,500,900,1,1,6,773675426
f3,StencilCudaGpu37,500,500,900,1,1,7,773517721
f3,StencilCudaGpu37,500,500,900,1,1,8,775747235
f3,StencilCudaGpu37,500,500,900,1,1,9,775808959
f3,StencilCudaGpu37,500,500,900,1,1,10,773470910
f3,StencilCudaGpu37,500,500,900,1,1,11,773237785
f3,StencilCudaGpu37,500,500,900,1,1,12,773421207
f3,StencilCudaGpu37,500,500,900,1,1,13,775937360
f3,StencilCudaGpu37,500,500,900,1,1,14,773195368
f3,StencilCudaGpu37,500,500,900,1,1,15,773647197
f3,StencilCudaGpu37,500,500,900,1,1,16,775660643
f3,StencilCudaGpu37,500,500,900,1,1,17,775903546
f3,StencilCudaGpu37,500,500,900,1,1,18,773192833
f3,StencilCudaGpu37,500,500,900,1,1,19,773430631
f3,StencilCudaGpu37,500,500,900,1,1,20,776003514
f3,StencilCudaGpu37,500,500,900,1,1,21,775803354
f3,StencilCudaGpu37,500,500,900,1,1,22,775854949
f3,StencilCudaGpu37,500,500,900,1,1,23,773149779
f3,StencilCudaGpu37,500,500,900,1,1,24,776044522
f3,StencilCudaGpu37,500,500,900,1,1,25,773788987
f3,StencilCudaGpu37,500,500,900,1,1,26,775941130
f3,StencilCudaGpu37,500,500,900,1,1,27,775937201
f3,StencilCudaGpu37,500,500,900,1,1,28,773157441
f3,StencilCudaGpu37,500,500,900,1,1,29,775824116
f3,StencilCudaGpu37,500,500,900,1,1,30,773164400
f3,StencilCudaGpu37,600,600,900,1,0,0,1110001579
f3,StencilCudaGpu37,600,600,900,1,1,1,1109494442
f3,StencilCudaGpu37,600,600,900,1,1,2,1113195737
f3,StencilCudaGpu37,600,600,900,1,1,3,1109354412
f3,StencilCudaGpu37,600,600,900,1,1,4,1113132369
f3,StencilCudaGpu37,600,600,900,1,1,5,1109262436
f3,StencilCudaGpu37,600,600,900,1,1,6,1113441939
f3,StencilCudaGpu37,600,600,900,1,1,7,1109480289
f3,StencilCudaGpu37,600,600,900,1,1,8,1109340503
f3,StencilCudaGpu37,600,600,900,1,1,9,1109392259
f3,StencilCudaGpu37,600,600,900,1,1,10,1109406454
f3,StencilCudaGpu37,600,600,900,1,1,11,1113310026
f3,StencilCudaGpu37,600,600,900,1,1,12,1109434388
f3,StencilCudaGpu37,600,600,900,1,1,13,1109575037
f3,StencilCudaGpu37,600,600,900,1,1,14,1109400291
f3,StencilCudaGpu37,600,600,900,1,1,15,1109506081
f3,StencilCudaGpu37,600,600,900,1,1,16,1113253492
f3,StencilCudaGpu37,600,600,900,1,1,17,1113129908
f3,StencilCudaGpu37,600,600,900,1,1,18,1109363127
f3,StencilCudaGpu37,600,600,900,1,1,19,1109616621
f3,StencilCudaGpu37,600,600,900,1,1,20,1109497330
f3,StencilCudaGpu37,600,600,900,1,1,21,1109509949
f3,StencilCudaGpu37,600,600,900,1,1,22,1109618243
f3,StencilCudaGpu37,600,600,900,1,1,23,1109598322
f3,StencilCudaGpu37,600,600,900,1,1,24,1109497388
f3,StencilCudaGpu37,600,600,900,1,1,25,1109629277
f3,StencilCudaGpu37,600,600,900,1,1,26,1109656765
f3,StencilCudaGpu37,600,600,900,1,1,27,1109434017
f3,StencilCudaGpu37,600,600,900,1,1,28,1113181380
f3,StencilCudaGpu37,600,600,900,1,1,29,1109579500
f3,StencilCudaGpu37,600,600,900,1,1,30,1109426946
f3,StencilCudaGpu37,700,700,900,1,0,0,1434951936
f3,StencilCudaGpu37,700,700,900,1,1,1,1434973684
f3,StencilCudaGpu37,700,700,900,1,1,2,1434862405
f3,StencilCudaGpu37,700,700,900,1,1,3,1440032112
f3,StencilCudaGpu37,700,700,900,1,1,4,1440235616
f3,StencilCudaGpu37,700,700,900,1,1,5,1435336689
f3,StencilCudaGpu37,700,700,900,1,1,6,1435296633
f3,StencilCudaGpu37,700,700,900,1,1,7,1439987448
f3,StencilCudaGpu37,700,700,900,1,1,8,1435190926
f3,StencilCudaGpu37,700,700,900,1,1,9,1439919596
f3,StencilCudaGpu37,700,700,900,1,1,10,1435989880
f3,StencilCudaGpu37,700,700,900,1,1,11,1434740225
f3,StencilCudaGpu37,700,700,900,1,1,12,1435016293
f3,StencilCudaGpu37,700,700,900,1,1,13,1434993139
f3,StencilCudaGpu37,700,700,900,1,1,14,1440134739
f3,StencilCudaGpu37,700,700,900,1,1,15,1434686636
f3,StencilCudaGpu37,700,700,900,1,1,16,1435047414
f3,StencilCudaGpu37,700,700,900,1,1,17,1440431801
f3,StencilCudaGpu37,700,700,900,1,1,18,1435111176
f3,StencilCudaGpu37,700,700,900,1,1,19,1435133707
f3,StencilCudaGpu37,700,700,900,1,1,20,1440043830
f3,StencilCudaGpu37,700,700,900,1,1,21,1441024107
f3,StencilCudaGpu37,700,700,900,1,1,22,1439573625
f3,StencilCudaGpu37,700,700,900,1,1,23,1434910001
f3,StencilCudaGpu37,700,700,900,1,1,24,1434937024
f3,StencilCudaGpu37,700,700,900,1,1,25,1435015639
f3,StencilCudaGpu37,700,700,900,1,1,26,1434758879
f3,StencilCudaGpu37,700,700,900,1,1,27,1440166039
f3,StencilCudaGpu37,700,700,900,1,1,28,1434879845
f3,StencilCudaGpu37,700,700,900,1,1,29,1448443328
f3,StencilCudaGpu37,700,700,900,1,1,30,1439965639
f3,StencilCudaGpu37,800,800,900,1,0,0,1867131590
f3,StencilCudaGpu37,800,800,900,1,1,1,1874021178
f3,StencilCudaGpu37,800,800,900,1,1,2,1867275498
f3,StencilCudaGpu37,800,800,900,1,1,3,1867554120
f3,StencilCudaGpu37,800,800,900,1,1,4,1874103492
f3,StencilCudaGpu37,800,800,900,1,1,5,1867758053
f3,StencilCudaGpu37,800,800,900,1,1,6,1867586480
f3,StencilCudaGpu37,800,800,900,1,1,7,1874539686
f3,StencilCudaGpu37,800,800,900,1,1,8,1867458884
f3,StencilCudaGpu37,800,800,900,1,1,9,1873672496
f3,StencilCudaGpu37,800,800,900,1,1,10,1867607927
f3,StencilCudaGpu37,800,800,900,1,1,11,1874151208
f3,StencilCudaGpu37,800,800,900,1,1,12,1874193264
f3,StencilCudaGpu37,800,800,900,1,1,13,1874315829
f3,StencilCudaGpu37,800,800,900,1,1,14,1867588171
f3,StencilCudaGpu37,800,800,900,1,1,15,1867307811
f3,StencilCudaGpu37,800,800,900,1,1,16,1874309446
f3,StencilCudaGpu37,800,800,900,1,1,17,1874215085
f3,StencilCudaGpu37,800,800,900,1,1,18,1867441922
f3,StencilCudaGpu37,800,800,900,1,1,19,1874298921
f3,StencilCudaGpu37,800,800,900,1,1,20,1867349506
