machine,kernel,size(xyz),iteration,metric,"Stream","Grid X","SrcMemType",minExe,"Size","Throughput","Grid Z",maxGridy,"DstMemType",maxExe,"Duration",avgThroughput,"Device",avgExe,maxGridz,"Context",minThroughput,minGridz,callNum,"Block Y","Static SMem","Grid Y","Block X",minGridy,"Dynamic SMem","Start",minGridx,"Registers Per Thread",totalThroughput,"Block Z",maxGridx,maxThroughput,totalExe
supermicro,StencilCudaGpu37,1000_1000_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,12975.000000,0,0,0,0,0,32283.000000,14243.000000,0,0,15957.2,0,0,0,0,20,0,0,0,0,0,0,2689504556.000000,0,0,0,0,0,0,319144
supermicro,StencilCudaGpu37,1000_1000_50,1,"cudaSetupArgument",0,0,0,229,0,0,0,0,0,24638.000000,256,0,0,386.96640625,0,0,0,0,1280,0,0,0,0,0,0,2689538664.000000,0,0,0,0,0,0,495317
supermicro,StencilCudaGpu37,100_100_100,1,"cudaMalloc3D",0,0,0,273933.000000,0,0,0,0,0,305429.000000,276409.000000,0,0,281461.6,0,0,0,0,5,0,0,0,0,0,0,553031237.000000,0,0,0,0,0,0,1407308
supermicro,StencilCudaGpu37,100_100_100,1,"cudaMemGetInfo",0,0,0,202412.000000,0,0,0,0,0,227520.000000,206654.000000,0,0,208946.2,0,0,0,0,5,0,0,0,0,0,0,552758410.000000,0,0,0,0,0,0,1044731
supermicro,StencilCudaGpu37,100_100_100,1,"cuDeviceGetCount",0,0,0,209,0,0,0,0,0,3059.000000,655,0,0,1307.66666666667,0,0,0,0,3,0,0,0,0,0,0,134448792.000000,0,0,0,0,0,0,3923
supermicro,StencilCudaGpu37,100_100_100,1,"cudaEventRecord",0,0,0,4027.000000,0,0,0,0,0,15030.000000,4296.000000,0,0,4948.28,0,0,0,0,100,0,0,0,0,0,0,554727229.000000,0,0,0,0,0,0,494828
supermicro,StencilCudaGpu37,100_100_100,1,"cuDeviceGetName",0,0,0,43374.000000,0,0,0,0,0,104225.000000,43427.000000,0,0,58935.5,0,0,0,0,4,0,0,0,0,0,0,136893804.000000,0,0,0,0,0,0,235742
supermicro,StencilCudaGpu37,100_100_100,1,"cudaMallocHost",0,0,0,3274136.000000,0,0,0,0,0,316231696.000000,3274136.000000,0,0,159752916,0,0,0,0,2,0,0,0,0,0,0,453874379.000000,0,0,0,0,0,0,319505832
supermicro,StencilCudaGpu37,100_100_100,1,"cudaStreamWaitEvent",0,0,0,1402.000000,0,0,0,0,0,3547.000000,1652.000000,0,0,1706.46666666667,0,0,0,0,120,0,0,0,0,0,0,554685168.000000,0,0,0,0,0,0,204776
supermicro,StencilCudaGpu37,100_100_100,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","112",2,0,303240.000000,0,0,2,7,0,328200.000000,324296.000000,0,"Tesla K20c (0)",311951.7,2,"1",0,2,20,16,0,7,2,7,7.593750,556054416.000000,2,36,0,1,3,0,6239034
supermicro,StencilCudaGpu37,100_100_100,1,"cudaStreamCreate",0,0,0,2409.000000,0,0,0,0,0,254189.000000,2505.000000,0,0,8609.27,0,0,0,0,100,0,0,0,0,0,0,553024490.000000,0,0,0,0,0,0,860927
supermicro,StencilCudaGpu37,100_100_100,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","110",1,0,65250.000000,0,0,2,7,0,77442.000000,74657.000000,0,"Tesla K20c (0)",70867.4,2,"1",0,2,20,1,0,7,4,7,0.000000,555875148.000000,1,20,0,1,1,0,1417348
supermicro,StencilCudaGpu37,100_100_100,1,"cudaEventCreate",0,0,0,1128.000000,0,0,0,0,0,11098.000000,1149.000000,0,0,1444.21,0,0,0,0,100,0,0,0,0,0,0,554029722.000000,0,0,0,0,0,0,144421
supermicro,StencilCudaGpu37,100_100_100,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14023.000000,0,0,0,0,0,19225.000000,14714.000000,0,0,15157.95,0,0,0,0,20,0,0,0,0,0,0,554697471.000000,0,0,0,0,0,0,303159
supermicro,StencilCudaGpu37,100_100_100,1,"cuDeviceGet",0,0,0,134,0,0,0,0,0,2844.000000,230,0,0,496.75,0,0,0,0,12,0,0,0,0,0,0,136893074.000000,0,0,0,0,0,0,5961
supermicro,StencilCudaGpu37,100_100_100,1,"cudaConfigureCall",0,0,0,355,0,0,0,0,0,1655.000000,395,0,0,436.4875,0,0,0,0,80,0,0,0,0,0,0,554687311.000000,0,0,0,0,0,0,34919
supermicro,StencilCudaGpu37,100_100_100,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","109",1,0,21825.000000,0,0,2,7,0,33185.000000,26817.000000,0,"Tesla K20c (0)",26336.85,2,"1",0,2,20,1,0,7,4,7,0.000000,555866059.000000,1,14,0,1,1,0,526737
supermicro,StencilCudaGpu37,100_100_100,1,"cudaFree",0,0,0,164245.000000,0,0,0,0,0,224311.000000,165181.000000,0,0,174450.3,0,0,0,0,20,0,0,0,0,0,0,557246981.000000,0,0,0,0,0,0,3489006
supermicro,StencilCudaGpu37,100_100_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,13126.000000,0,0,0,0,0,20568.000000,14217.000000,0,0,14606.6,0,0,0,0,20,0,0,0,0,0,0,554631625.000000,0,0,0,0,0,0,292132
supermicro,StencilCudaGpu37,100_100_100,1,"cudaMemcpy3DAsync",0,0,0,11451.000000,0,0,0,0,0,50126.000000,13912.000000,0,0,15323.225,0,0,0,0,40,0,0,0,0,0,0,554712751.000000,0,0,0,0,0,0,612929
supermicro,StencilCudaGpu37,100_100_100,1,"[CUDAmemcpyHtoD]","108",0,0,169380.000000,0.305176,1.751882,0,0,0,538286.000000,170116.000000,3.98678135,"Tesla K20c (0)",444009.55,0,"1",1.677416,0,20,0,0,0,0,0,0,555676551.000000,0,0,79.735627,0,0,4.822153,8880191
supermicro,StencilCudaGpu37,100_100_100,1,"cuDeviceGetAttribute",0,0,0,135,0,0,0,0,0,219616.000000,140,0,0,6129.63186813187,0,0,0,0,364,0,0,0,0,0,0,137633151.000000,0,0,0,0,0,0,2231186
supermicro,StencilCudaGpu37,100_100_100,1,"cudaDeviceSynchronize",0,0,0,1812270.000000,0,0,0,0,0,2007494.000000,1963069.000000,0,0,1943017.4,0,0,0,0,5,0,0,0,0,0,0,554732689.000000,0,0,0,0,0,0,9715087
supermicro,StencilCudaGpu37,100_100_100,1,"cudaGetDeviceCount",0,0,0,611,0,0,0,0,0,5883.000000,617,0,0,1685.4,0,0,0,0,5,0,0,0,0,0,0,552122005.000000,0,0,0,0,0,0,8427
supermicro,StencilCudaGpu37,100_100_100,1,"cudaGetDeviceProperties",0,0,0,612541.000000,0,0,0,0,0,660300.000000,634881.000000,0,0,633227,0,0,0,0,5,0,0,0,0,0,0,552122960.000000,0,0,0,0,0,0,3166135
supermicro,StencilCudaGpu37,100_100_100,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supermicro,StencilCudaGpu37,100_100_100,1,"cuDeviceTotalMem",0,0,0,156756.000000,0,0,0,0,0,173995.000000,156756.000000,0,0,162468.75,0,0,0,0,4,0,0,0,0,0,0,136937636.000000,0,0,0,0,0,0,649875
supermicro,StencilCudaGpu37,100_100_100,1,"cudaStreamDestroy",0,0,0,4872.000000,0,0,0,0,0,27530.000000,11440.000000,0,0,6025.09,0,0,0,0,100,0,0,0,0,0,0,557545978.000000,0,0,0,0,0,0,602509
supermicro,StencilCudaGpu37,100_100_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14675.000000,0,0,0,0,0,62094.000000,14954.000000,0,0,19971.35,0,0,0,0,20,0,0,0,0,0,0,554601047.000000,0,0,0,0,0,0,399427
supermicro,StencilCudaGpu37,100_100_100,1,"cudaEventDestroy",0,0,0,903,0,0,0,0,0,4308.000000,969,0,0,1089,0,0,0,0,100,0,0,0,0,0,0,556724065.000000,0,0,0,0,0,0,108900
supermicro,StencilCudaGpu37,100_100_100,1,"cudaMalloc",0,0,0,224230.000000,0,0,0,0,0,233380.000000,230439.000000,0,0,228430.4,0,0,0,0,15,0,0,0,0,0,0,553767300.000000,0,0,0,0,0,0,3426456
supermicro,StencilCudaGpu37,100_100_100,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","111",2,0,119395.000000,0,0,2,1,0,128580.000000,125507.000000,0,"Tesla K20c (0)",122044.8,2,"1",0,2,20,100,0,1,1,1,0.000000,555883020.000000,2,21,0,1,3,0,2440896
supermicro,StencilCudaGpu37,100_100_100,1,"cudaFreeHost",0,0,0,1658484.000000,0,0,0,0,0,1851291.000000,1658484.000000,0,0,1754887.5,0,0,0,0,2,0,0,0,0,0,0,560273817.000000,0,0,0,0,0,0,3509775
supermicro,StencilCudaGpu37,100_100_100,1,"[CUDAmemcpyDtoH]","112",0,0,103427.000000,0.146545,1.379421,0,0,0,524781.000000,103747.000000,4.2181455,"Tesla K20c (0)",362612.35,0,"1",1.379421,0,20,0,0,0,0,0,0,556584285.000000,0,0,84.36291,0,0,5.752358,7252247
supermicro,StencilCudaGpu37,100_100_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,13120.000000,0,0,0,0,0,22081.000000,13262.000000,0,0,14335.05,0,0,0,0,20,0,0,0,0,0,0,554661880.000000,0,0,0,0,0,0,286701
supermicro,StencilCudaGpu37,100_100_100,1,"cudaSetupArgument",0,0,0,287,0,0,0,0,0,1052.000000,307,0,0,313.75234375,0,0,0,0,1280,0,0,0,0,0,0,554696715.000000,0,0,0,0,0,0,401603
supermicro,StencilCudaGpu37,200_200_100,1,"cudaMalloc3D",0,0,0,418018.000000,0,0,0,0,0,447842.000000,447842.000000,0,0,440232.6,0,0,0,0,5,0,0,0,0,0,0,749570308.000000,0,0,0,0,0,0,2201163
supermicro,StencilCudaGpu37,200_200_100,1,"cudaMemGetInfo",0,0,0,219875.000000,0,0,0,0,0,237594.000000,225582.000000,0,0,226042.4,0,0,0,0,5,0,0,0,0,0,0,749258647.000000,0,0,0,0,0,0,1130212
supermicro,StencilCudaGpu37,200_200_100,1,"cuDeviceGetCount",0,0,0,238,0,0,0,0,0,3089.000000,711,0,0,1346,0,0,0,0,3,0,0,0,0,0,0,145435800.000000,0,0,0,0,0,0,4038
supermicro,StencilCudaGpu37,200_200_100,1,"cudaEventRecord",0,0,0,4005.000000,0,0,0,0,0,32299.000000,27350.000000,0,0,8392.87,0,0,0,0,100,0,0,0,0,0,0,751717260.000000,0,0,0,0,0,0,839287
supermicro,StencilCudaGpu37,200_200_100,1,"cuDeviceGetName",0,0,0,43758.000000,0,0,0,0,0,83621.000000,43956.000000,0,0,54097.25,0,0,0,0,4,0,0,0,0,0,0,147893791.000000,0,0,0,0,0,0,216389
supermicro,StencilCudaGpu37,200_200_100,1,"cudaMallocHost",0,0,0,11778182.000000,0,0,0,0,0,326699346.000000,11778182.000000,0,0,169238764,0,0,0,0,2,0,0,0,0,0,0,475356107.000000,0,0,0,0,0,0,338477528
supermicro,StencilCudaGpu37,200_200_100,1,"cudaStreamWaitEvent",0,0,0,1201.000000,0,0,0,0,0,3603.000000,1501.000000,0,0,1626.33333333333,0,0,0,0,120,0,0,0,0,0,0,751650682.000000,0,0,0,0,0,0,195160
supermicro,StencilCudaGpu37,200_200_100,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","107",5,0,580110.000000,0,0,2,13,0,764627.000000,639375.000000,0,"Tesla K20c (0)",655516.95,2,"1",0,2,20,16,0,13,16,13,7.593750,757443534.000000,2,36,0,1,5,0,13110339
supermicro,StencilCudaGpu37,200_200_100,1,"cudaStreamCreate",0,0,0,2511.000000,0,0,0,0,0,270137.000000,2511.000000,0,0,9610.98,0,0,0,0,100,0,0,0,0,0,0,749560427.000000,0,0,0,0,0,0,961098
supermicro,StencilCudaGpu37,200_200_100,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","105",1,0,61058.000000,0,0,2,13,0,185316.000000,149795.000000,0,"Tesla K20c (0)",101900.1,2,"1",0,2,20,1,0,13,66,13,0.000000,757166215.000000,1,20,0,1,1,0,2038002
supermicro,StencilCudaGpu37,200_200_100,1,"cudaEventCreate",0,0,0,1170.000000,0,0,0,0,0,11257.000000,1723.000000,0,0,1711.15,0,0,0,0,100,0,0,0,0,0,0,750764532.000000,0,0,0,0,0,0,171115
supermicro,StencilCudaGpu37,200_200_100,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14022.000000,0,0,0,0,0,20068.000000,14838.000000,0,0,16371.95,0,0,0,0,20,0,0,0,0,0,0,751662104.000000,0,0,0,0,0,0,327439
supermicro,StencilCudaGpu37,200_200_100,1,"cuDeviceGet",0,0,0,139,0,0,0,0,0,3740.000000,233,0,0,568.75,0,0,0,0,12,0,0,0,0,0,0,147892979.000000,0,0,0,0,0,0,6825
supermicro,StencilCudaGpu37,200_200_100,1,"cudaConfigureCall",0,0,0,360,0,0,0,0,0,1713.000000,376,0,0,447.2125,0,0,0,0,80,0,0,0,0,0,0,751652683.000000,0,0,0,0,0,0,35777
supermicro,StencilCudaGpu37,200_200_100,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","104",1,0,28257.000000,0,0,2,13,0,56162.000000,55233.000000,0,"Tesla K20c (0)",37268.25,2,"1",0,2,20,1,0,13,66,13,0.000000,757166631.000000,1,14,0,1,1,0,745365
supermicro,StencilCudaGpu37,200_200_100,1,"cudaFree",0,0,0,165756.000000,0,0,0,0,0,241257.000000,174009.000000,0,0,187364.6,0,0,0,0,20,0,0,0,0,0,0,761362901.000000,0,0,0,0,0,0,3747292
supermicro,StencilCudaGpu37,200_200_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,13037.000000,0,0,0,0,0,20683.000000,13658.000000,0,0,15591.95,0,0,0,0,20,0,0,0,0,0,0,751598651.000000,0,0,0,0,0,0,311839
supermicro,StencilCudaGpu37,200_200_100,1,"cudaMemcpy3DAsync",0,0,0,12778.000000,0,0,0,0,0,91889.000000,39315.000000,0,0,39724.725,0,0,0,0,40,0,0,0,0,0,0,751677497.000000,0,0,0,0,0,0,1588989
supermicro,StencilCudaGpu37,200_200_100,1,"[CUDAmemcpyHtoD]","103",0,0,389354.000000,10.070801,3.651113,0,0,0,3122573.000000,2693635.000000,3.7449144,"Tesla K20c (0)",2029779.65,0,"1",3.027384,0,20,0,0,0,0,0,0,754344257.000000,0,0,74.898288,0,0,5.122829,40595593
supermicro,StencilCudaGpu37,200_200_100,1,"cuDeviceGetAttribute",0,0,0,131,0,0,0,0,0,234810.000000,158,0,0,6202.04120879121,0,0,0,0,364,0,0,0,0,0,0,148647435.000000,0,0,0,0,0,0,2257543
supermicro,StencilCudaGpu37,200_200_100,1,"cudaDeviceSynchronize",0,0,0,8861683.000000,0,0,0,0,0,9074335.000000,9001427.000000,0,0,8966384.4,0,0,0,0,5,0,0,0,0,0,0,751746213.000000,0,0,0,0,0,0,44831922
supermicro,StencilCudaGpu37,200_200_100,1,"cudaGetDeviceCount",0,0,0,1933.000000,0,0,0,0,0,7876.000000,1933.000000,0,0,3427.4,0,0,0,0,5,0,0,0,0,0,0,748589013.000000,0,0,0,0,0,0,17137
supermicro,StencilCudaGpu37,200_200_100,1,"cudaGetDeviceProperties",0,0,0,647656.000000,0,0,0,0,0,696521.000000,665682.000000,0,0,668082.2,0,0,0,0,5,0,0,0,0,0,0,748591812.000000,0,0,0,0,0,0,3340411
supermicro,StencilCudaGpu37,200_200_100,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supermicro,StencilCudaGpu37,200_200_100,1,"cuDeviceTotalMem",0,0,0,160084.000000,0,0,0,0,0,184238.000000,160084.000000,0,0,166663.25,0,0,0,0,4,0,0,0,0,0,0,147938162.000000,0,0,0,0,0,0,666653
supermicro,StencilCudaGpu37,200_200_100,1,"cudaStreamDestroy",0,0,0,4877.000000,0,0,0,0,0,27916.000000,11988.000000,0,0,6071.81,0,0,0,0,100,0,0,0,0,0,0,761669089.000000,0,0,0,0,0,0,607181
supermicro,StencilCudaGpu37,200_200_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14701.000000,0,0,0,0,0,67222.000000,14701.000000,0,0,25942.7,0,0,0,0,20,0,0,0,0,0,0,751569168.000000,0,0,0,0,0,0,518854
supermicro,StencilCudaGpu37,200_200_100,1,"cudaEventDestroy",0,0,0,917,0,0,0,0,0,3969.000000,1105.000000,0,0,1185.91,0,0,0,0,100,0,0,0,0,0,0,760780711.000000,0,0,0,0,0,0,118591
supermicro,StencilCudaGpu37,200_200_100,1,"cudaMalloc",0,0,0,228139.000000,0,0,0,0,0,241678.000000,231317.000000,0,0,230882.666666667,0,0,0,0,15,0,0,0,0,0,0,750493654.000000,0,0,0,0,0,0,3463240
supermicro,StencilCudaGpu37,200_200_100,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","106",5,0,147108.000000,0,0,2,1,0,305543.000000,226213.000000,0,"Tesla K20c (0)",180985.3,2,"1",0,2,20,200,0,1,1,1,0.000000,757166503.000000,2,21,0,1,5,0,3619706
supermicro,StencilCudaGpu37,200_200_100,1,"cudaFreeHost",0,0,0,5143852.000000,0,0,0,0,0,6699539.000000,5143852.000000,0,0,5921695.5,0,0,0,0,2,0,0,0,0,0,0,769548674.000000,0,0,0,0,0,0,11843391
supermicro,StencilCudaGpu37,200_200_100,1,"[CUDAmemcpyDtoH]","112",0,0,354024.000000,0.888245,2.441797,0,0,0,3067243.000000,355241.000000,3.61825285,"Tesla K20c (0)",1892784.25,0,"1",2.440917,0,20,0,0,0,0,0,0,759611523.000000,0,0,72.365057,0,0,4.971286,37855685
supermicro,StencilCudaGpu37,200_200_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,12794.000000,0,0,0,0,0,18425.000000,13002.000000,0,0,15405.55,0,0,0,0,20,0,0,0,0,0,0,751628016.000000,0,0,0,0,0,0,308111
supermicro,StencilCudaGpu37,200_200_100,1,"cudaSetupArgument",0,0,0,244,0,0,0,0,0,8098.000000,269,0,0,278.58671875,0,0,0,0,1280,0,0,0,0,0,0,751661302.000000,0,0,0,0,0,0,356591
supermicro,StencilCudaGpu37,400_400_100,1,"cudaMalloc3D",0,0,0,503257.000000,0,0,0,0,0,651443.000000,542697.000000,0,0,559745.4,0,0,0,0,5,0,0,0,0,0,0,1485426342.000000,0,0,0,0,0,0,2798727
supermicro,StencilCudaGpu37,400_400_100,1,"cudaMemGetInfo",0,0,0,223727.000000,0,0,0,0,0,308176.000000,225340.000000,0,0,244916.2,0,0,0,0,5,0,0,0,0,0,0,1485112326.000000,0,0,0,0,0,0,1224581
supermicro,StencilCudaGpu37,400_400_100,1,"cuDeviceGetCount",0,0,0,220,0,0,0,0,0,2562.000000,988,0,0,1256.66666666667,0,0,0,0,3,0,0,0,0,0,0,138024097.000000,0,0,0,0,0,0,3770
supermicro,StencilCudaGpu37,400_400_100,1,"cudaEventRecord",0,0,0,3993.000000,0,0,0,0,0,22657.000000,22657.000000,0,0,5234.53,0,0,0,0,100,0,0,0,0,0,0,1487585245.000000,0,0,0,0,0,0,523453
supermicro,StencilCudaGpu37,400_400_100,1,"cuDeviceGetName",0,0,0,44827.000000,0,0,0,0,0,47197.000000,44827.000000,0,0,46182.75,0,0,0,0,4,0,0,0,0,0,0,140445011.000000,0,0,0,0,0,0,184731
supermicro,StencilCudaGpu37,400_400_100,1,"cudaMallocHost",0,0,0,46481402.000000,0,0,0,0,0,365492883.000000,46481402.000000,0,0,205987142.5,0,0,0,0,2,0,0,0,0,0,0,506691035.000000,0,0,0,0,0,0,411974285
supermicro,StencilCudaGpu37,400_400_100,1,"cudaStreamWaitEvent",0,0,0,1261.000000,0,0,0,0,0,3755.000000,1735.000000,0,0,1650.05833333333,0,0,0,0,120,0,0,0,0,0,0,1487543781.000000,0,0,0,0,0,0,198007
supermicro,StencilCudaGpu37,400_400_100,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","112",4,0,1090330.000000,0,0,2,25,0,2028625.000000,1100346.000000,0,"Tesla K20c (0)",1725790,2,"1",0,2,20,16,0,25,16,25,7.593750,1513383724.000000,4,36,0,1,8,0,34515800
supermicro,StencilCudaGpu37,400_400_100,1,"cudaStreamCreate",0,0,0,2597.000000,0,0,0,0,0,267131.000000,2597.000000,0,0,9622.7,0,0,0,0,100,0,0,0,0,0,0,1485416212.000000,0,0,0,0,0,0,962270
supermicro,StencilCudaGpu37,400_400_100,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","110",1,0,281126.000000,0,0,2,25,0,630639.000000,435691.000000,0,"Tesla K20c (0)",424462.9,2,"1",0,2,20,1,0,25,64,25,0.000000,1509591409.000000,1,20,0,1,1,0,8489258
supermicro,StencilCudaGpu37,400_400_100,1,"cudaEventCreate",0,0,0,1066.000000,0,0,0,0,0,11806.000000,1170.000000,0,0,1686.21,0,0,0,0,100,0,0,0,0,0,0,1486754854.000000,0,0,0,0,0,0,168621
supermicro,StencilCudaGpu37,400_400_100,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,13548.000000,0,0,0,0,0,131680.000000,14123.000000,0,0,22825.15,0,0,0,0,20,0,0,0,0,0,0,1487555677.000000,0,0,0,0,0,0,456503
supermicro,StencilCudaGpu37,400_400_100,1,"cuDeviceGet",0,0,0,135,0,0,0,0,0,2464.000000,241,0,0,509.833333333333,0,0,0,0,12,0,0,0,0,0,0,140444333.000000,0,0,0,0,0,0,6118
supermicro,StencilCudaGpu37,400_400_100,1,"cudaConfigureCall",0,0,0,328,0,0,0,0,0,1645.000000,351,0,0,431.875,0,0,0,0,80,0,0,0,0,0,0,1487545940.000000,0,0,0,0,0,0,34550
supermicro,StencilCudaGpu37,400_400_100,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","104",1,0,55073.000000,0,0,2,25,0,246566.000000,239142.000000,0,"Tesla K20c (0)",120847.65,2,"1",0,2,20,1,0,25,114,25,0.000000,1509444174.000000,1,14,0,1,1,0,2416953
supermicro,StencilCudaGpu37,400_400_100,1,"cudaFree",0,0,0,171323.000000,0,0,0,0,0,1207440.000000,175497.000000,0,0,252870.8,0,0,0,0,20,0,0,0,0,0,0,1526293353.000000,0,0,0,0,0,0,5057416
supermicro,StencilCudaGpu37,400_400_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,13208.000000,0,0,0,0,0,71310.000000,13409.000000,0,0,20245.6,0,0,0,0,20,0,0,0,0,0,0,1487490536.000000,0,0,0,0,0,0,404912
supermicro,StencilCudaGpu37,400_400_100,1,"cudaMemcpy3DAsync",0,0,0,11948.000000,0,0,0,0,0,87804.000000,14406.000000,0,0,20553.925,0,0,0,0,40,0,0,0,0,0,0,1487570397.000000,0,0,0,0,0,0,822157
supermicro,StencilCudaGpu37,400_400_100,1,"[CUDAmemcpyHtoD]","103",0,0,12309542.000000,34.790039,2.171050,0,0,0,18740383.000000,15648949.000000,1.9458194,"Tesla K20c (0)",15379067.6,0,"1",1.514398,0,20,0,0,0,0,0,0,1493753208.000000,0,0,38.916388,0,0,2.259298,307581352
supermicro,StencilCudaGpu37,400_400_100,1,"cuDeviceGetAttribute",0,0,0,133,0,0,0,0,0,224064.000000,141,0,0,6229.33791208791,0,0,0,0,364,0,0,0,0,0,0,141189640.000000,0,0,0,0,0,0,2267479
supermicro,StencilCudaGpu37,400_400_100,1,"cudaDeviceSynchronize",0,0,0,37622130.000000,0,0,0,0,0,38237195.000000,38019679.000000,0,0,37991405,0,0,0,0,5,0,0,0,0,0,0,1487609665.000000,0,0,0,0,0,0,189957025
supermicro,StencilCudaGpu37,400_400_100,1,"cudaGetDeviceCount",0,0,0,2384.000000,0,0,0,0,0,8644.000000,2555.000000,0,0,3835.4,0,0,0,0,5,0,0,0,0,0,0,1484410829.000000,0,0,0,0,0,0,19177
supermicro,StencilCudaGpu37,400_400_100,1,"cudaGetDeviceProperties",0,0,0,668205.000000,0,0,0,0,0,821301.000000,696768.000000,0,0,706184,0,0,0,0,5,0,0,0,0,0,0,1484414410.000000,0,0,0,0,0,0,3530920
supermicro,StencilCudaGpu37,400_400_100,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supermicro,StencilCudaGpu37,400_400_100,1,"cuDeviceTotalMem",0,0,0,157351.000000,0,0,0,0,0,160034.000000,157599.000000,0,0,158342.25,0,0,0,0,4,0,0,0,0,0,0,140490218.000000,0,0,0,0,0,0,633369
supermicro,StencilCudaGpu37,400_400_100,1,"cudaStreamDestroy",0,0,0,4971.000000,0,0,0,0,0,70310.000000,8278.000000,0,0,10222.88,0,0,0,0,100,0,0,0,0,0,0,1526628692.000000,0,0,0,0,0,0,1022288
supermicro,StencilCudaGpu37,400_400_100,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14799.000000,0,0,0,0,0,302613.000000,14821.000000,0,0,39288.1,0,0,0,0,20,0,0,0,0,0,0,1487459677.000000,0,0,0,0,0,0,785762
supermicro,StencilCudaGpu37,400_400_100,1,"cudaEventDestroy",0,0,0,943,0,0,0,0,0,96205.000000,1051.000000,0,0,2119.47,0,0,0,0,100,0,0,0,0,0,0,1525662534.000000,0,0,0,0,0,0,211947
supermicro,StencilCudaGpu37,400_400_100,1,"cudaMalloc",0,0,0,231882.000000,0,0,0,0,0,271797.000000,232595.000000,0,0,248997.4,0,0,0,0,15,0,0,0,0,0,0,1486483856.000000,0,0,0,0,0,0,3734961
supermicro,StencilCudaGpu37,400_400_100,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","111",4,0,294727.000000,0,0,2,2,0,868085.000000,419978.000000,0,"Tesla K20c (0)",593566.3,2,"1",0,2,20,256,0,2,1,2,0.000000,1510024732.000000,4,21,0,1,8,0,11871326
