machine, size, metric, invocations, min, max, mean
f3,200_200_100,300,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s
f3,200_200_100,300,"inst_fp_32","FP Instructions(Single)",0,0
f3,200_200_100,300,"inst_fp_64","FP Instructions(Double)",0,0
f3,200_200_100,300,"inst_integer","Integer Instructions",5246800,5246800
f3,200_200_100,300,"inst_bit_convert","Bit-Convert Instructions",0,0
f3,200_200_100,300,"inst_control","Control-Flow Instructions",260000,260000
f3,200_200_100,300,"inst_compute_ld_st","Load/Store Instructions",1040000,1040000
f3,200_200_100,300,"inst_misc","Misc Instructions",587600,587600
f3,200_200_100,300,"inst_inter_thread_communication","Inter-Thread Instructions",0,0
f3,200_200_100,300,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"atomic_transactions","Atomic Transactions",0,0
f3,200_200_100,300,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)"
f3,200_200_100,300,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"l2_l1_read_transactions","L2 Read Transactions (L1 read requests)",130000,130000
f3,200_200_100,300,"l2_l1_write_transactions","L2 Write Transactions (L1 write requests)",130000,130000
f3,200_200_100,300,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",0,0
f3,200_200_100,300,"l2_l1_write_throughput","L2 Throughput (L1 Writes)",43.882045GB/s,44.170717GB/s
f3,200_200_100,300,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0
f3,200_200_100,300,"ecc_transactions","ECC Transactions",69984,70695
f3,200_200_100,300,"ecc_throughput","ECC Throughput",23.694314GB/s,23.966623GB/s
f3,200_200_100,300,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",1.270491%,1.375305%
f3,200_200_100,300,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",0.774387%,0.957943%
f3,200_200_100,300,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.000000%,0.000000%
f3,200_200_100,300,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%
f3,200_200_100,300,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",6.025870%,6.203695%
f3,200_200_100,300,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.697895%,0.753471%
f3,200_200_100,300,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.430990,0.448187
f3,200_200_100,300,"atomic_throughput","Atomic Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"sm_efficiency","Multiprocessor Activity",77.741813%,81.551063%
f3,200_200_100,300,"ipc","Executed IPC",0.301193,0.323129
f3,200_200_100,300,"achieved_occupancy","Achieved Occupancy",0.213113,0.217524
f3,200_200_100,300,"gld_requested_throughput","Requested Global Load Throughput",37.364998GB/s,37.851429GB/s
f3,200_200_100,300,"gst_requested_throughput","Requested Global Store Throughput",37.364998GB/s,37.851429GB/s
f3,200_200_100,300,"sm_efficiency_instance","Multiprocessor Activity",77.741813%,81.551063%
f3,200_200_100,300,"ipc_instance","Executed IPC",0.301193,0.323129
f3,200_200_100,300,"inst_replay_overhead","Instruction Replay Overhead",0.495873,0.502850
f3,200_200_100,300,"shared_replay_overhead","Shared Memory Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"global_replay_overhead","Global Memory Replay Overhead",0.185730,0.185730
f3,200_200_100,300,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"tex_cache_hit_rate","Texture Cache Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"tex_cache_throughput","Texture Cache Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"dram_read_throughput","Device Memory Read Throughput",48.740772GB/s,49.427344GB/s
f3,200_200_100,300,"dram_write_throughput","Device Memory Write Throughput",46.848087GB/s,47.586056GB/s
f3,200_200_100,300,"gst_throughput","Global Store Throughput",37.364998GB/s,37.851429GB/s
f3,200_200_100,300,"gld_throughput","Global Load Throughput",37.364998GB/s,37.851429GB/s
f3,200_200_100,300,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%
f3,200_200_100,300,"gld_efficiency","Global Memory Load Efficiency",100.000000%,100.000000%
f3,200_200_100,300,"gst_efficiency","Global Memory Store Efficiency",100.000000%,100.000000%
f3,200_200_100,300,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",0.000000%,0.000000%
f3,200_200_100,300,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",0.000000%,0.000000%
f3,200_200_100,300,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",37.364998GB/s,37.851429GB/s
f3,200_200_100,300,"l2_texture_read_throughput","L2 Throughput (Texture Reads)",0.000000B/s,0.000000B/s
f3,200_200_100,300,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%
f3,200_200_100,300,"warp_execution_efficiency","Warp Execution Efficiency",89.285714%,89.285714%
f3,200_200_100,300,"nc_gld_requested_throughput","Requested Non-Coherent Global Load Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"issued_ipc","Issued IPC",0.452585,0.480931
f3,200_200_100,300,"inst_per_warp","Instructions per warp",426.000000,426.000000
f3,200_200_100,300,"issue_slot_utilization","Issue Slot Utilization",9.473936%,10.063210%
f3,200_200_100,300,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"gld_transactions_per_request","Global Load Transactions Per Request",2.285714,2.285714
f3,200_200_100,300,"gst_transactions_per_request","Global Store Transactions Per Request",2.285714,2.285714
f3,200_200_100,300,"local_load_transactions","Local Load Transactions",0,0
f3,200_200_100,300,"local_store_transactions","Local Store Transactions",0,0
f3,200_200_100,300,"shared_load_transactions","Shared Load Transactions",0,0
f3,200_200_100,300,"shared_store_transactions","Shared Store Transactions",0,0
f3,200_200_100,300,"gld_transactions","Global Load Transactions",12800,12800
f3,200_200_100,300,"gst_transactions","Global Store Transactions",12800,12800
f3,200_200_100,300,"sysmem_read_transactions","System Memory Read Transactions",0,0
f3,200_200_100,300,"sysmem_write_transactions","System Memory Write Transactions",1,17
f3,200_200_100,300,"tex_cache_transactions","Texture Cache Transactions",0,0
f3,200_200_100,300,"dram_read_transactions","Device Memory Read Transactions",52126,52383
f3,200_200_100,300,"dram_write_transactions","Device Memory Write Transactions",49773,50421
f3,200_200_100,300,"l2_read_transactions","L2 Read Transactions",40080,40234
f3,200_200_100,300,"l2_write_transactions","L2 Write Transactions",40009,40029
f3,200_200_100,300,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"l2_read_throughput","L2 Throughput (Reads)",37.479895GB/s,37.972553GB/s
f3,200_200_100,300,"l2_write_throughput","L2 Throughput (Writes)",37.379944GB/s,37.870354GB/s
f3,200_200_100,300,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"sysmem_write_throughput","System Memory Write Throughput",981.839844KB/s,16.394338MB/s
f3,200_200_100,300,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",86.802868%,86.802868%
f3,200_200_100,300,"cf_issued","Issued Control-Flow Instructions",3458,3461
f3,200_200_100,300,"cf_executed","Executed Control-Flow Instructions",3458,3458
f3,200_200_100,300,"ldst_issued","Issued Load/Store Instructions",41546,41872
f3,200_200_100,300,"ldst_executed","Executed Load/Store Instructions",11648,11648
f3,200_200_100,300,"flop_count_sp","Floating Point Operations(Single Precision)",0,0
f3,200_200_100,300,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0
f3,200_200_100,300,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0
f3,200_200_100,300,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",0,0
f3,200_200_100,300,"flop_count_dp","Floating Point Operations(Double Precision)",0,0
f3,200_200_100,300,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0
f3,200_200_100,300,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0
f3,200_200_100,300,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0
f3,200_200_100,300,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0
f3,200_200_100,300,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",2.024480%,4.049840%
f3,200_200_100,300,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",17.130524%,18.049679%
f3,200_200_100,300,"stall_memory_dependency","Issue Stall Reasons (Data Request)",62.423758%,65.010533%
f3,200_200_100,300,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%
f3,200_200_100,300,"stall_sync","Issue Stall Reasons (Synchronization)",4.171622%,5.992022%
f3,200_200_100,300,"stall_other","Issue Stall Reasons (Other)",0.880104%,0.974838%
f3,200_200_100,300,"l1_shared_utilization","L1/Shared Memory Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"l2_utilization","L2 Cache Utilization","Low (2)","Low (2)"
f3,200_200_100,300,"tex_utilization","Texture Cache Utilization","Idle (0)","Idle (0)"
f3,200_200_100,300,"dram_utilization","Device Memory Utilization","Mid (5)","Mid (6)"
f3,200_200_100,300,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (2)","Low (2)"
f3,200_200_100,300,"alu_fu_utilization","Arithmetic Function Unit Utilization","Low (2)","Low (2)"
f3,200_200_100,300,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"tex_fu_utilization","Texture Function Unit Utilization","Idle (0)","Idle (0)"
f3,200_200_100,300,"inst_executed","Instructions Executed",77532,77532
f3,200_200_100,300,"inst_issued","Instructions Issued",115978,116545
f3,200_200_100,300,"issue_slots","Issue Slots",97050,97617
f3,200_200_100,300,"nc_l2_read_throughput","L2 Throughput (Non-Coherent Reads)",0.000000B/s,0.000000B/s
f3,200_200_100,300,"nc_l2_read_transactions","L2 Non-Coherent Read Transactions",0,0
f3,200_200_100,300,"nc_cache_global_hit_rate","Non-Coherent Global Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"nc_gld_throughput","Non-Coherent Global Memory Load Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"nc_gld_efficiency","Non-Coherent Global Load Efficiency",0.000000%,0.000000%
f3,200_200_100,300,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s
f3,200_200_100,300,"inst_fp_32","FP Instructions(Single)",0,0
f3,200_200_100,300,"inst_fp_64","FP Instructions(Double)",0,0
f3,200_200_100,300,"inst_integer","Integer Instructions",1372000,1372000
f3,200_200_100,300,"inst_bit_convert","Bit-Convert Instructions",0,0
f3,200_200_100,300,"inst_control","Control-Flow Instructions",83200,83200
f3,200_200_100,300,"inst_compute_ld_st","Load/Store Instructions",320000,320000
f3,200_200_100,300,"inst_misc","Misc Instructions",378400,378400
f3,200_200_100,300,"inst_inter_thread_communication","Inter-Thread Instructions",0,0
f3,200_200_100,300,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"atomic_transactions","Atomic Transactions",0,0
f3,200_200_100,300,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)"
f3,200_200_100,300,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"l2_l1_read_transactions","L2 Read Transactions (L1 read requests)",40000,40000
f3,200_200_100,300,"l2_l1_write_transactions","L2 Write Transactions (L1 write requests)",40000,40000
f3,200_200_100,300,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",0,0
f3,200_200_100,300,"l2_l1_write_throughput","L2 Throughput (L1 Writes)",37.364998GB/s,37.851429GB/s
f3,200_200_100,300,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0
f3,200_200_100,300,"ecc_transactions","ECC Transactions",22143,22714
f3,200_200_100,300,"ecc_throughput","ECC Throughput",20.841766GB/s,21.399486GB/s
f3,200_200_100,300,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",1.309883%,1.486629%
f3,200_200_100,300,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",2.301369%,3.066809%
f3,200_200_100,300,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.000000%,0.000000%
f3,200_200_100,300,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%
f3,200_200_100,300,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",5.017199%,5.300221%
f3,200_200_100,300,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.894805%,1.005080%
f3,200_200_100,300,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.497236,0.528350
f3,200_200_100,300,"atomic_throughput","Atomic Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"sm_efficiency","Multiprocessor Activity",92.072134%,98.215763%
f3,200_200_100,300,"ipc","Executed IPC",1.594689,1.665992
f3,200_200_100,300,"achieved_occupancy","Achieved Occupancy",0.673052,0.704540
f3,200_200_100,300,"gld_requested_throughput","Requested Global Load Throughput",23.819409GB/s,23.943338GB/s
f3,200_200_100,300,"gst_requested_throughput","Requested Global Store Throughput",17.930722GB/s,18.024013GB/s
f3,200_200_100,300,"sm_efficiency_instance","Multiprocessor Activity",92.072134%,98.215763%
f3,200_200_100,300,"ipc_instance","Executed IPC",1.594689,1.665992
f3,200_200_100,300,"inst_replay_overhead","Instruction Replay Overhead",0.216431,0.216745
f3,200_200_100,300,"shared_replay_overhead","Shared Memory Replay Overhead",0.043358,0.043358
f3,200_200_100,300,"global_replay_overhead","Global Memory Replay Overhead",0.035150,0.035150
f3,200_200_100,300,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"tex_cache_hit_rate","Texture Cache Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"tex_cache_throughput","Texture Cache Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"dram_read_throughput","Device Memory Read Throughput",33.643536GB/s,34.146897GB/s
f3,200_200_100,300,"dram_write_throughput","Device Memory Write Throughput",26.854992GB/s,27.649445GB/s
f3,200_200_100,300,"gst_throughput","Global Store Throughput",22.458682GB/s,22.575532GB/s
f3,200_200_100,300,"gld_throughput","Global Load Throughput",33.983298GB/s,34.160108GB/s
f3,200_200_100,300,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"shared_efficiency","Shared Memory Efficiency",43.522620%,43.523348%
f3,200_200_100,300,"gld_efficiency","Global Memory Load Efficiency",70.091516%,70.091516%
f3,200_200_100,300,"gst_efficiency","Global Memory Store Efficiency",79.838710%,79.838710%
f3,200_200_100,300,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",31.846050%,32.094129%
f3,200_200_100,300,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",0.000000%,0.000000%
f3,200_200_100,300,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",33.983298GB/s,34.160108GB/s
f3,200_200_100,300,"l2_texture_read_throughput","L2 Throughput (Texture Reads)",0.000000B/s,0.000000B/s
f3,200_200_100,300,"local_memory_overhead","Local Memory Overhead",0.000000%,0.013228%
f3,200_200_100,300,"warp_execution_efficiency","Warp Execution Efficiency",77.397762%,77.397766%
f3,200_200_100,300,"nc_gld_requested_throughput","Requested Non-Coherent Global Load Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"issued_ipc","Issued IPC",1.940921,2.039513
f3,200_200_100,300,"inst_per_warp","Instructions per warp",8349.770340,8349.770340
f3,200_200_100,300,"issue_slot_utilization","Issue Slot Utilization",40.040183%,42.073801%
f3,200_200_100,300,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",1.969808,1.969808
f3,200_200_100,300,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",1.261527,1.261611
f3,200_200_100,300,"gld_transactions_per_request","Global Load Transactions Per Request",1.984598,1.984598
f3,200_200_100,300,"gst_transactions_per_request","Global Store Transactions Per Request",3.846154,3.846154
f3,200_200_100,300,"local_load_transactions","Local Load Transactions",0,0
f3,200_200_100,300,"local_store_transactions","Local Store Transactions",0,0
f3,200_200_100,300,"shared_load_transactions","Shared Load Transactions",1739108,1739108
f3,200_200_100,300,"shared_store_transactions","Shared Store Transactions",591838,591877
f3,200_200_100,300,"gld_transactions","Global Load Transactions",876075,876075
f3,200_200_100,300,"gst_transactions","Global Store Transactions",485100,485100
f3,200_200_100,300,"sysmem_read_transactions","System Memory Read Transactions",0,0
f3,200_200_100,300,"sysmem_write_transactions","System Memory Write Transactions",1,17
f3,200_200_100,300,"tex_cache_transactions","Texture Cache Transactions",0,0
f3,200_200_100,300,"dram_read_transactions","Device Memory Read Transactions",1798222,1820737
f3,200_200_100,300,"dram_write_transactions","Device Memory Write Transactions",1434157,1474841
f3,200_200_100,300,"l2_read_transactions","L2 Read Transactions",1821302,1823076
f3,200_200_100,300,"l2_write_transactions","L2 Write Transactions",1208657,1211744
f3,200_200_100,300,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"shared_load_throughput","Shared Memory Load Throughput",259.727453GB/s,261.078780GB/s
f3,200_200_100,300,"shared_store_throughput","Shared Memory Store Throughput",88.388171GB/s,88.848494GB/s
f3,200_200_100,300,"l2_read_throughput","L2 Throughput (Reads)",34.010889GB/s,34.191024GB/s
f3,200_200_100,300,"l2_write_throughput","L2 Throughput (Writes)",22.594558GB/s,22.722906GB/s
f3,200_200_100,300,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"sysmem_write_throughput","System Memory Write Throughput",19.583984KB/s,333.180664KB/s
f3,200_200_100,300,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",74.083363%,74.083367%
f3,200_200_100,300,"cf_issued","Issued Control-Flow Instructions",3834514,3836791
f3,200_200_100,300,"cf_executed","Executed Control-Flow Instructions",3570202,3570202
f3,200_200_100,300,"ldst_issued","Issued Load/Store Instructions",4349188,4350316
f3,200_200_100,300,"ldst_executed","Executed Load/Store Instructions",1919589,1919589
f3,200_200_100,300,"flop_count_sp","Floating Point Operations(Single Precision)",7683984,7683984
f3,200_200_100,300,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0
f3,200_200_100,300,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0
f3,200_200_100,300,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",3841992,3841992
f3,200_200_100,300,"flop_count_dp","Floating Point Operations(Double Precision)",65313864,65313864
f3,200_200_100,300,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",23051952,23051952
f3,200_200_100,300,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",3841992,3841992
f3,200_200_100,300,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",19209960,19209960
f3,200_200_100,300,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0
f3,200_200_100,300,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",4.183878%,4.279827%
f3,200_200_100,300,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",22.111297%,22.328114%
f3,200_200_100,300,"stall_memory_dependency","Issue Stall Reasons (Data Request)",15.643066%,15.906281%
f3,200_200_100,300,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%
f3,200_200_100,300,"stall_sync","Issue Stall Reasons (Synchronization)",26.544478%,27.117262%
f3,200_200_100,300,"stall_other","Issue Stall Reasons (Other)",8.627304%,8.780968%
f3,200_200_100,300,"l1_shared_utilization","L1/Shared Memory Utilization","Low (2)","Low (2)"
f3,200_200_100,300,"l2_utilization","L2 Cache Utilization","Low (2)","Low (2)"
f3,200_200_100,300,"tex_utilization","Texture Cache Utilization","Idle (0)","Idle (0)"
f3,200_200_100,300,"dram_utilization","Device Memory Utilization","Mid (4)","Mid (4)"
f3,200_200_100,300,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"ldst_fu_utilization","Load/Store Function Unit Utilization","Mid (4)","Mid (4)"
f3,200_200_100,300,"alu_fu_utilization","Arithmetic Function Unit Utilization","Mid (6)","Mid (6)"
f3,200_200_100,300,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"tex_fu_utilization","Texture Function Unit Utilization","Idle (0)","Idle (0)"
f3,200_200_100,300,"inst_executed","Instructions Executed",22577779,22577779
f3,200_200_100,300,"inst_issued","Instructions Issued",27464050,27471212
f3,200_200_100,300,"issue_slots","Issue Slots",22663388,22667967
f3,200_200_100,300,"nc_l2_read_throughput","L2 Throughput (Non-Coherent Reads)",0.000000B/s,0.000000B/s
f3,200_200_100,300,"nc_l2_read_transactions","L2 Non-Coherent Read Transactions",0,0
f3,200_200_100,300,"nc_cache_global_hit_rate","Non-Coherent Global Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"nc_gld_throughput","Non-Coherent Global Memory Load Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"nc_gld_efficiency","Non-Coherent Global Load Efficiency",0.000000%,0.000000%
f3,200_200_100,300,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s
f3,200_200_100,300,"inst_fp_32","FP Instructions(Single)",11525976,11525976
f3,200_200_100,300,"inst_fp_64","FP Instructions(Double)",46103904,46103904
f3,200_200_100,300,"inst_integer","Integer Instructions",308671990,308671990
f3,200_200_100,300,"inst_bit_convert","Bit-Convert Instructions",0,0
f3,200_200_100,300,"inst_control","Control-Flow Instructions",9035071,9035071
f3,200_200_100,300,"inst_compute_ld_st","Load/Store Instructions",41409929,41409929
f3,200_200_100,300,"inst_misc","Misc Instructions",84151813,84151813
f3,200_200_100,300,"inst_inter_thread_communication","Inter-Thread Instructions",0,0
f3,200_200_100,300,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"atomic_transactions","Atomic Transactions",0,0
f3,200_200_100,300,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000
f3,200_200_100,300,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)"
f3,200_200_100,300,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)"
f3,200_200_100,300,"l2_l1_read_transactions","L2 Read Transactions (L1 read requests)",1820389,1820389
f3,200_200_100,300,"l2_l1_write_transactions","L2 Write Transactions (L1 write requests)",1203048,1203448
f3,200_200_100,300,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",0,0
f3,200_200_100,300,"l2_l1_write_throughput","L2 Throughput (L1 Writes)",22.458682GB/s,22.578459GB/s
f3,200_200_100,300,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0
f3,200_200_100,300,"ecc_transactions","ECC Transactions",873255,930890
f3,200_200_100,300,"ecc_throughput","ECC Throughput",16.338019GB/s,17.451774GB/s
f3,200_200_100,300,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",10.155486%,10.400196%
f3,200_200_100,300,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",0.014120%,0.042582%
f3,200_200_100,300,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.135318%,0.139818%
f3,200_200_100,300,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",3.450615%,3.565370%
f3,200_200_100,300,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",4.905708%,4.956689%
f3,200_200_100,300,"stall_not_selected","Issue Stall Reasons (Not Selected)",6.992503%,7.130058%
f3,200_200_100,300,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",4.420841,4.666421
f3,200_200_100,300,"atomic_throughput","Atomic Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"sm_efficiency","Multiprocessor Activity",94.449387%,96.913390%
f3,200_200_100,300,"ipc","Executed IPC",0.126777,0.129638
f3,200_200_100,300,"achieved_occupancy","Achieved Occupancy",0.218156,0.218482
f3,200_200_100,300,"gld_requested_throughput","Requested Global Load Throughput",19.050883GB/s,19.158657GB/s
f3,200_200_100,300,"gst_requested_throughput","Requested Global Store Throughput",19.050883GB/s,19.158657GB/s
f3,200_200_100,300,"sm_efficiency_instance","Multiprocessor Activity",94.449387%,96.913390%
f3,200_200_100,300,"ipc_instance","Executed IPC",0.126777,0.129638
f3,200_200_100,300,"inst_replay_overhead","Instruction Replay Overhead",3.040209,3.117314
f3,200_200_100,300,"shared_replay_overhead","Shared Memory Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"global_replay_overhead","Global Memory Replay Overhead",2.272216,2.272216
f3,200_200_100,300,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"tex_cache_hit_rate","Texture Cache Hit Rate",0.000000%,0.000000%
f3,200_200_100,300,"tex_cache_throughput","Texture Cache Throughput",0.000000B/s,0.000000B/s
f3,200_200_100,300,"dram_read_throughput","Device Memory Read Throughput",73.868849GB/s,74.632661GB/s
f3,200_200_100,300,"dram_write_throughput","Device Memory Write Throughput",23.402273GB/s,23.627838GB/s
f3,200_200_100,300,"gst_throughput","Global Store Throughput",19.050883GB/s,19.158657GB/s
f3,200_200_100,300,"gld_throughput","Global Load Throughput",76.203533GB/s,76.634627GB/s
f3,200_200_100,300,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000
f3,200_200_100,300,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%
f3,200_200_100,300,"gld_efficiency","Global Memory Load Efficiency",25.000000%,25.000000%
f3,200_200_100,300,"gst_efficiency","Global Memory Store Efficiency",100.000000%,100.000000%
f3,200_200_100,300,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",49.966923%,49.995000%
f3,200_200_100,300,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",0.000000%,0.000000%
